CodeSetId,CodeValue,Label
철도구분,RLW008,지하철(지하)
철도구분,RLW135,자기부상철도
철도구분,RLW999,기타
철도사용상태,RUS001,예정철도
철도사용상태,RUS002,공사중철도
철도사용상태,RUS003,예정지하철
철도사용상태,RUS004,공사중지하철
철도사용상태,RUS005,폐선
철도사용상태,RUS006,운영중
철도선로유형구분,RRT001,단선
철도선로유형구분,RRT002,복선
철도선로유형구분,RRT003,복복선
철도선로유형구분,RRT004,3복선
철도선로유형구분,RRT999,기타
철도표현구분,REX001,철도중심선
철도표현구분,REX002,선로
축척구분,SCL001,1/500
축척구분,SCL002,"1/1,000"
축척구분,SCL003,"1/2,500"
축척구분,SCL004,"1/5,000"
축척구분,SCL005,"1/25,000"
포장재질구분,PVM001,아스팔트
포장재질구분,PVM003,콘크리트
포장재질구분,PVM004,블록
포장재질구분,PVM005,비포장
포장재질구분,PVM006,우레탄
포장재질구분,PVM007,고무
포장재질구분,PVM008,아스콘/블록
포장재질구분,PVM999,기타
표고점구분,APS001,표고점
표고점구분,APS002,50m단위등고수치
표고점구분,APS003,25m단위등고수치
표고점구분,APS004,5m단위등고수치
하천구분,RVR001,국가하천
하천구분,RVR002,지방하천
하천구분,RVR003,소하천
하천구분,RVR004,기타하천
하천구분,RVR005,세류
해안선구분,SLS001,육지
해안선구분,SLS002,섬
해안선출처,SLC001,국토지리정보원
해안선출처,SLC002,국립해양조사원
해안선형태,SHS001,자연해안선
해안선형태,SHS002,인공해안선
